id,sentence,sentiment
84add1b5-8a9a-4d53-866a-30ed239e09a0,Then Nadia 's birthday might not have been such a bad day after all .,2
55025e6b-69f8-497c-a72e-1e2aafcff950,"In any case , I would recommend Big Bad Love only to Winger fans who have missed her since 1995 's Forget Paris .",1
27143269-f71a-4dbd-acc7-0c4e0f1619b2,"A somewhat crudely constructed but gripping , questing look at a person so racked with self-loathing , he becomes an enemy to his own race .",3
c6351f12-001d-4465-a8dc-0f647d61faa7,Montias ... pumps a lot of energy into his nicely nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street characters .,4
a9075e68-2c8c-4968-b1ca-f8ae3c2c462c,"Except as an acting exercise or an exceptionally dark joke , you wonder what anyone saw in this film that allowed it to get made .",2
8045763f-5c57-434d-801e-77d1077e8092,"The band 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) .",3
6db6adc3-a8d8-4d08-97d0-2f01a1092412,"The film is itself a sort of cinematic high crime , one that brings military courtroom dramas down very , very low .",1
20afbc2d-bee0-4a41-8788-8fcadffe09f3,"The slapstick is labored , and the bigger setpieces flat .",0
b66b1211-648e-4d72-9d26-656c8898b78d,An ebullient Tunisian film about the startling transformation of a tradition-bound widow who is drawn into the exotic world of belly dancing .,3
ce46f437-eaa5-4d49-a9e1-7bf548e58b13,Everything is pegged into the groove of a New York dating comedy with ` issues ' to simplify .,2
59ca81fe-25b0-42a4-b110-22082404f739,This flat run at a hip-hop Tootsie is so poorly paced you could fit all of Pootie Tang in between its punchlines .,0
63c29bfa-d964-4d7a-837f-9be369b9bc62,"High drama , Disney-style - a wing and a prayer and a hunky has-been pursuing his castle in the sky .",3
3e000531-6fb6-4a75-b9bc-37034541592d,... digs beyond the usual portrayals of good kids and bad seeds to reveal a more ambivalent set of characters and motivations .,3
ebecaad3-b6a9-40b0-8d3d-79eadca31863,( A ) stale retread of the '53 original .,1
cab23b67-362e-4de4-b786-2a4a9b3e1316,"It 's a demented kitsch mess ( although the smeary digital video does match the muddled narrative ) , but it 's savvy about celebrity and has more guts and energy than much of what will open this year .",3
d3369952-d444-4f39-974e-c61063946e18,To portray modern women the way director Davis has done is just unthinkable .,2
b3c98a0c-a633-48a4-92ab-769603dd9364,"Though it 's not very well shot or composed or edited , the score is too insistent and the dialogue is frequently overwrought and crudely literal , the film shatters you in waves .",1
ae9b8fcf-b111-4eaf-8754-2bf68c5addd3,"It 's an unusual , thoughtful bio-drama with a rich subject and some fantastic moments and scenes .",2
1cd36d5e-5ff5-4419-9021-4ca9b585b70f,"A fiercely clever and subtle film , capturing the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries .",4
9c472b21-aac9-4184-9f9c-cc0faa393e72,A sequel that 's much too big for its britches .,1
1bf22cbd-1a1a-4a02-a38b-d5bb573e0c91,Yet it 's not quite the genre-busting film it 's been hyped to be because it plays everything too safe .,1
26a5c41f-f612-49ba-9b04-6dd8a6bbff9d,columns from Ladies Home Journal ...,2
d4b0eded-ee5f-45e5-a7d9-e5159951f0e8,"` God help us , but Capra and Cooper are rolling over in their graves . '",1
e22c2f1f-97f5-4917-81d9-7accd3a3a326,The central story lacks punch .,1
8e282530-12cf-4d7d-b3b7-ccfc7ae453a5,It 's like going to a house party and watching the host defend himself against a frothing ex-girlfriend .,1
f418978c-a634-4855-8c61-a992dd61e2db,The casting of Raymond J. Barry as the ` assassin ' greatly enhances the quality of Neil Burger 's impressive fake documentary .,3
3fd46199-0f5f-4bec-99ed-89fa13c62c67,... Blade II is more enjoyable than the original .,4
e62b17a5-30e6-4180-be1b-811e064eb954,"`` Frailty '' offers chills much like those that you get when sitting around a campfire around midnight , telling creepy stories to give each other the willies .",4
753eec34-c3fb-4caf-ba12-04c01e11df25,Its underlying mythology is a hodgepodge of inconsistencies that pose the question : Since when did dumb entertainment have to be this dumb ?,0
784370ee-38e6-44c7-bf39-c45a14e19e9f,Nearly all the fundamentals you take for granted in most films are mishandled here .,1
62d38d13-6181-4fbd-8849-1a3b7c48c49f,Spy-vs .,2
c205da46-611f-4a32-8180-9181ece18b6e,"It 's the type of film about growing up that we do n't see often enough these days : realistic , urgent , and not sugarcoated in the least .",3
07e10b73-0348-4216-b76c-a2b8f838450f,"An ambitiously naturalistic , albeit half-baked , drama about an abused , inner-city autistic teen .",3
d516f2be-6fb4-4024-901f-3c773ff99007,Becomes the last thing you would expect from a film with this title or indeed from any Plympton film : boring .,1
c9a8c689-a529-44e0-8c96-cee343addf96,"It 's a drawling , slobbering , lovable run-on sentence of a film , a Southern Gothic with the emotional arc of its raw blues soundtrack .",2
864150d5-018c-4a2a-86d6-64b571f20cff,It 's made with deftly unsettling genre flair .,3
f89a16b8-7611-45cd-b725-840cc203f1b2,Maggie G. makes an amazing breakthrough in her first starring role and eats up the screen .,4
c27e7e54-496a-49b9-940e-7f96708e02b2,"Otherwise , maybe .",2
360ca2da-8314-48b5-b5a6-5cb30c562eda,"For the most part , the ingredients are there .",2
69636c67-a6ce-4e4b-91b1-d9b548dde37d,Hard-core slasher aficionados will find things to like ... but overall the Halloween series has lost its edge .,1
c73e2fa2-bdc4-425a-8d0c-ccc13eea4390,"Equilibrium the movie , as opposed to the manifesto , is really , really stupid .",0
1f24887a-3cf3-48d5-a00a-3b99b5cd2e1c,"One of the most original American productions this year , you 'll find yourself remembering this refreshing visit to a Sunshine State .",4
08bb03fc-b214-4094-af72-5d6c5fdf5282,"I enjoyed the ride ( bumps and all ) , creamy depth , and ultimate theme .",4
3e8f0b6e-5a6e-4323-94d3-a11e0db682e6,"Beneath the film 's obvious determination to shock at any cost lies considerable skill and determination , backed by sheer nerve .",3
79342772-2dd7-4aac-a497-354f6fa47dfb,( Newton ) wanders through CHARLIE completely unaware she needs to show some presence and star quality .,1
ca341b1d-d98f-4ce7-bc4f-0111fa9730bf,"I 'm sure the filmmaker would disagree , but , honestly , I do n't see the point .",1
1111893d-faae-4336-b628-bbd4739987b0,The sequel has turned completely and irrevocably bizarre to the point of utter nonsense .,0
6f43f640-58b2-4616-b591-d9c9bc393eae,"As if Drop Dead Gorgeous was n't enough , this equally derisive clunker is fixated on the spectacle of small-town competition .",1
b3568c8a-b68f-45d0-892e-58b4775c0766,"( Garbus ) discards the potential for pathological study , exhuming instead , the skewed melodrama of the circumstantial situation .",2
5b2495a1-9c83-48e1-9a25-9d97070fb353,"While Broomfield 's film does n't capture the effect of these tragic deaths on hip-hop culture , it succeeds as a powerful look at a failure of our justice system .",3
f359c814-2339-4ce9-a570-cb8fa1168aa2,"Not quite as miraculous as its DreamWorks makers would have you believe , but it more than adequately fills the eyes and stirs the emotions .",3
1415207a-ea3e-470d-9421-c91f426b48eb,The movie is like Scorsese 's Mean Streets redone by someone who ignored it in favor of old ` juvenile delinquent ' paperbacks with titles like Leather Warriors and Switchblade Sexpot .,1
28185d94-675c-4ab5-9141-50e61a13872d,"The Powers team has fashioned a comedy with more laughs than many , no question .",4
3b524dd1-fd9f-4d60-ab89-b39d6c1343cb,"Its maker , Steven Spielberg , has n't had so much fun in two decades , since he was schlepping Indiana Jones around the globe in search of a giant misplaced ashtray .",2
e1bc1663-9769-40b9-98f7-9db8894225e2,"Finds a way to tell a simple story , perhaps the simplest story of all , in a way that seems compelling and even original .",4
fe274e88-b9a7-432d-9bfb-bb6c5c49bbb3,"Despite its sincere acting , Signs is just another unoriginal run of the mill sci-fi film with a flimsy ending and lots of hype .",1
bcefe2f8-bac1-4eb8-b4bc-edb2e7302fbe,"A weird little movie that 's amusing enough while you watch it , offering fine acting moments and pungent insights into modern L.A. 's show-biz and media subcultures .",3
fc858175-737d-4fc0-ac79-0e287f596042,This examination of aquatic life off the shores of the Baja California peninsula of Mexico offers an engrossing way to demonstrate the virtues of the IMAX format .,3
f6eedf11-b4bc-46b5-acc7-44cd154f820e,"If you 're content with a clever pseudo-bio that manages to have a good time as it doles out pieces of the famous director 's life , Eisenstein delivers .",3
8952ce68-e6b8-46ec-bc7a-56c7cbe6b959,"Like most of Jaglom 's films , some of it is honestly affecting , but more of it seems contrived and secondhand .",1
cbcd1999-2bc2-4f27-9e01-d02ec3af9de2,"A droll , well-acted , character-driven comedy with unexpected deposits of feeling .",3
3c31e300-0d97-40c3-b7bd-0fb85c50b195,"Another one of those estrogen overdose movies like `` Divine Secrets of the Ya Ya Sisterhood , '' except that the writing , acting and character development are a lot better .",3
4d4f84e6-9430-41f6-a745-500c4eee8b37,an essentially awkward version of the lightweight female empowerment picture we 've been watching for decades,1
9687d492-3f71-45c5-ba22-7ab08fc27c3a,"If you 've the patience , there are great rewards here .",3
0c16c2e0-2cda-410b-bc4c-b8ef5e8ef07c,-- but it makes for one of the most purely enjoyable and satisfying evenings at the movies I 've had in a while .,4
596dee97-566e-4dcc-bed3-98e24db05896,"The story itself it mostly told through on-camera interviews with several survivors , whose riveting memories are rendered with such clarity that it 's as if it all happened only yesterday .",4
1dd4ab96-eeda-4b76-b123-f6e0ae7bcc99,Simone is not a bad film .,3
ecae6a9d-0bc7-4fc9-b124-c2b4d8561e43,"Really is a pan-American movie , with moments of genuine insight into the urban heart .",3
cb57105f-3aac-4d7b-a4b6-d5d4a77a9c6e,"There seems to be no clear path as to where the story 's going , or how long it 's going to take to get there .",1
80f6bcab-4e83-4edc-a8a1-2be700a7b70c,"An impossible romance , but we root for the patronized Iranian lad .",3
15b3d5aa-c351-4657-a5cd-d40e3703d1ca,"Myers never knows when to let a gag die ; thus , we 're subjected to one mind-numbingly lengthy riff on poo and pee jokes after another .",1
e5a06ca8-6ab6-4702-8c3b-2892a80f7956,This kiddie-oriented stinker is so bad that I even caught the gum stuck under my seat trying to sneak out of the theater,0
cd2b2f3b-a724-4598-a068-ca4e7b0aacf3,"... Tunney is allowed to build an uncommonly human character , an almost real-live girl complete with trouble and hope .",2
1878c012-7145-4652-a96b-6488a4a483ab,It labours as storytelling .,1
e0cfb22f-d811-49a3-abeb-6736525035d4,"Gaunt , silver-haired and leonine , ( Harris ) brings a tragic dimension and savage full-bodied wit and cunning to the aging Sandeman .",3
b2e0ef38-7448-45fc-8eca-77bbc098c805,"The story is naturally poignant , but first-time screenwriter Paul Pender overloads it with sugary bits of business .",1
985693a1-cf5c-4298-bdb2-27a0c2bf52e3,Bearable .,2
e0041a70-4acf-461d-9e95-896c507b5526,Scherfig 's light-hearted profile of emotional desperation is achingly honest and delightfully cheeky .,4
8547c8a8-6040-4c84-9588-149db83718d4,So original in its base concept that you can not help but get caught up .,4
5c62a14f-48ed-4505-aa7c-281a29ed83ae,is a mess .,0
8f70a101-7eb0-44c3-b373-60e45cbc98c6,Two tedious acts light on great scares and a good surprise ending .,3
62ce3199-83c2-4461-8291-e1865f4b1800,"Like Leon , it 's frustrating and still oddly likable .",3
bec34b2d-3d44-4e2f-83bb-36e2e9a1212c,Mom and Dad can catch some quality naptime along the way .,2
1c574296-0127-4849-909a-fd01d2749517,The truth about Charlie is that it 's a brazenly misguided project .,1
81a4da28-7ba9-46ba-ac8a-2184fa90e2af,Dawdles and drags when it should pop ; it does n't even have the virtue of enough mindless violence to break up the tedium of all its generational bonding .,1
2eae755c-2445-492d-aecd-3dc6d7204189,"Writhing under dialogue like ` You 're from two different worlds ' and ` Tonight the maid is a lie and this , this is who you are , ' this schlock-filled fairy tale hits new depths of unoriginality and predictability .",0
e982a719-a363-4d15-9e73-7d069e87e9b9,"While there are times when the film 's reach exceeds its grasp , the production works more often than it does n't .",3
48c0a001-ae66-4c98-a470-55444cee04f8,"You can drive right by it without noticing anything special , save for a few comic turns , intended and otherwise .",1
ca20b13b-c767-4f09-8e9a-4d87b4212095,"Like shave ice without the topping , this cinematic snow cone is as innocuous as it is flavorless .",2
0d23fb0c-6b14-457e-abeb-b906a6388a29,"The message is that even the most unlikely can link together to conquer all kinds of obstacles , whether they be of nature , of man or of one another .",2
c30bc8ab-95d2-4775-badd-a714940b7df1,"If this dud had been made in the '70s , it would have been called The Hills Have Antlers and played for about three weeks in drive-ins .",1
c3f20b2e-3503-45d5-8d1a-b246921d4550,Exists then as an occasionally insightful acting exercise .,2
94c3ecf7-fe95-408c-ad4e-a67870bcf5a3,"It 's not helpful to listen to extremist name-calling , regardless of whether you think Kissinger was a calculating fiend or just a slippery self-promoter .",1
51b4515d-cec6-4008-bed3-6e89a200af1a,"A cellophane-pop remake of the punk classic Ladies and Gentlemen , The Fabulous Stains ... Crossroads is never much worse than bland or better than inconsequential .",0
f9d178da-8dc5-442a-b9c1-062d412eec8f,"You might want to take a reality check before you pay the full ticket price to see `` Simone , '' and consider a DVD rental instead .",1
a3cbfb25-2cee-4269-8dd8-6a99b5f62b0c,"If nothing else , `` Rollerball '' 2002 may go down in cinema history as the only movie ever in which the rest of the cast was outshined by LL Cool J.",1
efbef560-70cc-4c19-b897-02248a1b2432,"A clutchy , indulgent and pretentious travelogue and diatribe against ... well , just stuff .",1
b8c446b6-1343-4269-9ee8-fdd54f5b7ac5,Do not see this film .,1
c939d76f-13ef-4d24-8449-88bb8f01b30c,"The humor is forced and heavy-handed , and occasionally simply unpleasant .",1
65f3f3cd-c200-43bb-aa48-b9240deab8ad,But its storytelling prowess and special effects are both listless .,1
78fc1638-2745-40fe-87ed-a4da615e5324,"This version moves beyond the original 's nostalgia for the communal film experiences of yesteryear to a deeper realization of cinema 's inability to stand in for true , lived experience .",2
f4aa51b6-a0bf-4f9e-9288-61875541aa9b,"A soggy , shapeless mess ... just a dumb excuse for a waterlogged equivalent of a haunted-house movie .",1
fc867020-3b25-4a05-882d-8875a732c7e0,"My oh my , is this an invigorating , electric movie .",4
4de8856d-b99d-44ef-8683-41f9fba078bb,The film 's stagecrafts are intimate and therefore bolder than the otherwise calculated artifice that defines and overwhelms the film 's production design .,2
23edf372-2860-4a9a-b21d-1e7b7863b420,"The film is enriched by an imaginatively mixed cast of antic spirits , headed by Christopher Plummer as the subtlest and most complexly evil Uncle Ralph I 've ever seen in the many film and stage adaptations of the work .",4
612b07f5-18d7-479a-99eb-3c9605dd3cfb,"Lisa Rinzler 's cinematography may be lovely , but Love Liza 's tale itself virtually collapses into an inhalant blackout , maintaining consciousness just long enough to achieve callow pretension .",1
2cc7fe5a-2f8a-4af9-8423-cda24c52a969,"Other than the slightly flawed ( and fairly unbelievable ) finale , everything else is top shelf .",3
03f52b83-3171-4b3e-823a-4fb5a903c904,It seems Grant does n't need the floppy hair and the self-deprecating stammers after all .,2
6b205e14-bf44-4a13-acae-fdc003ae39f3,Nothing about it fits .,1
7d237628-8a5e-4b40-90cb-d4a28759486c,A yarn that respects the Marvel version without becoming ensnared by it .,3
b68ac306-6ce0-48ca-b587-6ae208dde514,"Ultimately , clarity matters , both in breaking codes and making movies .",2
075f4ba0-c815-456c-92e2-6e7088de33e4,"Rouge is less about a superficial midlife crisis than it is about the need to stay in touch with your own skin , at 18 or 80 .",3
71937bf8-468d-4af3-97ca-1bf5f3db1f6a,"Home Alone goes Hollywood , a funny premise until the kids start pulling off stunts not even Steven Spielberg would know how to do .",1
b4d88479-69cd-4322-95be-1e317c68473e,"What 's not to like about a movie with a ` children 's ' song that includes the line ` My stepdad 's not mean , he 's just adjusting ' ?",3
4af32cbb-6d1e-4418-9aa6-d5f745cda0a1,"... unlikable , uninteresting , unfunny , and completely , utterly inept .",0
64a0469d-4ccc-472b-8b97-75cf7c03eb50,Elmo touts his drug as being 51 times stronger than coke .,2
55951670-83b0-40fb-bb65-8ef24eb88824,"Christians sensitive to a reductionist view of their Lord as a luv-spreading Dr. Feelgood or omnipotent slacker will feel vastly more affronted than secularists , who might even praise God for delivering such an instant camp classic .",3
a674b3e4-c585-4650-a29e-354b72f1c134,Windtalkers celebrates the human spirit and packs an emotional wallop .,4
4d258d27-5fed-4e2a-b77b-d4a05bacec94,May seriously impair your ability to ever again maintain a straight face while speaking to a highway patrolman .,2
203ab813-e478-4fce-893f-e0956931c1d2,"Too often , Son of the Bride becomes an exercise in trying to predict when a preordained `` big moment '' will occur and not `` if . ''",1
846b339f-aa92-43e6-83a7-5f6e13eecf29,Makes even the claustrophobic on-board quarters seem fun .,2
011f8dd4-0ecc-4974-b599-b881455bb1df,The most repugnant adaptation of a classic text since Roland Joffé and Demi Moore 's The Scarlet Letter .,1
2c217edd-b053-4f3b-a497-1a1db558692b,"Sodden and glum , even in those moments where it 's supposed to feel funny and light .",1
41cbbd3f-d98e-475f-bee4-1a3505291054,"A zippy 96 minutes of mediocre special effects , hoary dialogue , fluxing accents , and -- worst of all -- silly-looking Morlocks .",1
797cd70f-64fa-40f8-b9a1-85a42009bd3b,The script becomes lifeless and falls apart like a cheap lawn chair .,1
c5c1b227-07c2-4ee3-8b39-ca3f85adffbb,"Normally , Rohmer 's talky films fascinate me , but when he moves his setting to the past , and relies on a historical text , he loses the richness of characterization that makes his films so memorable .",1
5cba57ce-7fee-4e26-b724-1c044a37c50f,The film 's needlessly opaque intro takes its doe-eyed Crudup out of pre-9 \/ 11 New York and onto a cross-country road trip of the Homeric kind .,1
b8ae41eb-de8b-46ae-98d3-70a7b3399560,Rife with nutty cliches and far too much dialogue .,1
da036334-8fc9-4c5f-9c77-adc0f091e4b7,Yet another weepy Southern bore-athon .,2
521590d9-1aac-4fee-89ec-c54deb4f822c,"If H.G. Wells had a time machine and could take a look at his kin 's reworked version , what would he say ?",2
c5c094a6-2967-49fa-9eff-695b2d4bacd9,"The thriller side of this movie is falling flat , as the stalker does n't do much stalking , and no cop or lawyer grasps the concept of actually investigating the case .",1
2283910a-596b-4a6b-8047-9af4103c110e,"The longer the movie goes , the worse it gets , but it 's actually pretty good in the first few minutes .",1
227d8ab0-8930-4341-bdf3-b5bc94a71ffd,"From the choppy editing to the annoying score to ` special effects ' by way of replacing objects in a character 's hands below the camera line , `` Besotted '' is misbegotten",0
0bde79eb-4519-454f-9781-c1f4db26eae9,like a poor man 's You Can Count On Me,2
e7691296-812f-436f-87b3-c81dae03f4b9,Does n't do more than expand a TV show to movie length .,1
f4f7cb42-6ca4-4274-9551-40453b5080bc,"Never Again , while nothing special , is pleasant , diverting and modest -- definitely a step in the right direction .",3
6c9a9487-3303-4692-8ebd-f954c277c6d0,Forget the Psychology 101 study of romantic obsession and just watch the procession of costumes in castles and this wo n't seem like such a bore .,1
efec3663-5eb5-45f5-a030-12bf15013ce1,Return to Neverland manages to straddle the line between another classic for the company and just another run-of-the-mill Disney sequel intended for the home video market .,1
d2dddc1b-7763-4b87-951c-4d7403545e97,A modest masterpiece .,3
7b415341-cc41-4e18-b12b-25ff8121ffe4,Some remarkable achival film about how Shanghai ( of all places ) served Jews who escaped the Holocaust .,3
c35ae0f0-abeb-459d-b5df-31dfad6affd5,A well-intentioned effort that 's still too burdened by the actor 's offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility .,1
651421b8-b287-469c-85e7-202402fd3647,The movie gets muted and routine .,1
052a8c10-9b62-476d-a69c-6dfa7ee9f8cb,Deserving of its critical backlash and more .,1
e4c4b88d-dd04-487f-b389-afa37f075bd6,It 's never dull and always looks good .,4
3fb14e14-9073-40c9-9ebf-85cd380f9d8e,that works .,3
cbfe2b6f-d6c2-4cd1-8457-ea8f60135911,Made me unintentionally famous -- as the queasy-stomached critic who staggered from the theater and blacked out in the lobby .,1
15770a9b-6a24-4573-9be4-e5d4490895d8,"Watching this film , one is left with the inescapable conclusion that Hitchens ' obsession with Kissinger is , at bottom , a sophisticated flower child 's desire to purge the world of the tooth and claw of human power .",3
49398b60-58fa-41cc-947d-488797bcf6b8,Disgusting .,0
fc10e484-d36e-4ac7-b64f-1173c28f01c0,And it 's not that funny -- which is just generally insulting .,0
04236a08-61bd-4d15-a7ce-5b1370e1237e,Lazily directed by Charles Stone III ... from a leaden script by Matthew Cirulnick and novelist Thulani Davis .,1
07faf81a-42e8-43fe-b3b3-b874399086fb,Movies like High Crimes flog the dead horse of surprise as if it were an obligation .,0
9a4d8946-f6fe-4551-8297-96dc1ce2768a,"However sincere it may be , The Rising Place never quite justifies its own existence .",1
cdf5c00d-fd77-4fa1-beba-27ee4aeaaac0,And it 's harder still to believe that anyone in his right mind would want to see the it .,0
d53387ec-9b36-4f93-8826-6c8a23d62abf,"It does n't quite deserve the gong , but there are more fascinating acts than `` Confessions of a Dangerous Mind . ''",2
41f844dd-ea6f-4fef-9e99-0f31aaf5e168,Chamber of Secrets will find millions of eager fans .,4
5fcabb2b-b195-4196-aedc-89cfc28fcf7f,`` The Adventures of Pluto Nash '' is a big time stinker .,0
7fbd30e3-469e-4f26-9314-edd80dcf535a,It says a lot about a filmmaker when he can be wacky without clobbering the audience over the head and still maintain a sense of urgency and suspense .,2
4cee925e-e3e2-4e71-a8b0-f88fe3fc71fa,"After seeing the film , I can tell you that there 's no other reason why anyone should bother remembering it .",0
52171864-3e0e-448b-974b-1561cae8e143,"The passions aroused by the discord between old and new cultures are set against the strange , stark beauty of the Mideast desert , so lovingly and perceptively filmed that you can almost taste the desiccated air .",4
4d57a538-af1d-473c-8a1c-5999d03e3913,The end result is like cold porridge with only the odd enjoyably chewy lump .,1
aba94983-3548-4038-a5a2-26e701802b46,The dragons are the real stars of Reign of Fire and you wo n't be disappointed .,3
d48496e8-73ac-45bb-872a-d9ddbbf6f871,"The movie is as far as you can get from racy , to the point where it almost stops the blood flow to your brain ; it has a dull , costumey feel .",0
6d994557-c489-44d2-8ac2-58e5e3cd02a3,"Aside from Rohmer 's bold choices regarding point of view , The Lady and the Duke represents the filmmaker 's lifelong concern with formalist experimentation in cinematic art .",3
e85f4e20-f5d1-47bb-acf8-c72bb894fb90,Mama Africa pretty much delivers on that promise .,3
9614ddf5-ffbc-4836-b7e0-ae521ba22a5e,So riddled with unanswered questions that it requires gargantuan leaps of faith just to watch it plod along .,2
b590e0da-c780-461b-97a1-4bb46fe2cb53,"Uncertain in tone ... a garbled exercise in sexual politics , a junior varsity Short Cuts by way of Very Bad Things .",1
12dda7c3-685b-4205-8d67-3dabfdd3b4b1,When the twist endings were actually surprising ?,2
d2a6a032-564d-4104-9e75-c6cbeaab22f0,"Pete 's screenplay manages to find that real natural , even-flowing tone that few movies are able to accomplish .",4
98568790-2347-4e1d-9d27-dfd39b43e884,"Though in some ways similar to Catherine Breillat 's Fat Girl , Rain is the far superior film .",4
05880578-3e65-402e-8144-b9bc7cbb88b4,Completely awful Iranian drama ... as much fun as a grouchy ayatollah in a cold mosque .,0
288916d7-3c72-4763-98bd-e865c8657037,A zinger-filled crowd-pleaser that open-minded Elvis fans ( but by no means all ) will have fun with .,4
cebe4ecc-fd7d-4c15-ab66-7e9d3514f4d7,"If the plot seems a bit on the skinny side , that 's because Panic Room is interested in nothing more than sucking you in ... and making you sweat .",3
0b0d25d3-7912-4470-88a7-cd04ec48b8d4,"The power of this script , and the performances that come with it , is that the whole damned thing did n't get our moral hackles up .",2
47a2641f-9849-48bd-bc25-51371fef291e,The wanton slipperiness of \* Corpus and its amiable jerking and reshaping of physical time and space would make it a great piece to watch with kids and use to introduce video as art .,4
d17ee3d3-7e62-4a4b-b3f1-ad90c9bbdd05,"Sandra Bullock and Hugh Grant make a great team , but this predictable romantic comedy should get a pink slip .",1
5e48bf9b-0a68-4aae-ac44-4621aa62655e,"With the exception of some fleetingly amusing improvisations by Cedric the Entertainer as Perry 's boss , there is n't a redeeming moment here .",0
8ea9eb10-eb1e-4ecb-b62d-b719d7d5873f,All the movie 's narrative gymnastics ca n't disguise the fact that it 's inauthentic at its core and that its story just is n't worth telling .,0
8fdc45a8-5981-4ba6-b56a-143342cd5cfb,"Instead of simply handling conventional material in a conventional way , Secretary takes the most unexpected material and handles it in the most unexpected way .",3
cd6cade8-b120-4482-9988-37b023d51064,"Until it goes off the rails in its final 10 or 15 minutes , Wendigo , Larry Fessenden 's spooky new thriller , is a refreshingly smart and newfangled variation on several themes derived from far less sophisticated and knowing horror films .",3
fd686f0d-a844-437e-8c41-19d66ca33cfb,A thriller without thrills and a mystery devoid of urgent questions .,1
5177517f-e719-4da1-868e-0bd1843c3337,"Denis forges out of the theories of class - based rage and sisterly obsession a razor-sided tuning fork that rings with cultural , sexual and social discord .",2
03911830-7095-43f8-9858-2ccc1c5e2204,"Too stupid to be satire , too obviously hateful to be classified otherwise , Frank Novak 's irritating slice of lumpen life is as reliably soul-killing as its title is nearly meaningless .",1
036db350-4f88-45a4-9cb7-16c7096939b5,Heavy-handed exercise in time-vaulting literary pretension .,2
0ef44c09-9e8a-449a-9ced-868ec81fc850,"This familiar rise-and-fall tale is long on glamour and short on larger moralistic consequences , though it 's told with sharp ears and eyes for the tenor of the times .",3
743a188d-c52c-4b9b-8cc9-67e783f0e95a,It just does n't have anything really interesting to say .,1
606d4852-4ad3-4df4-b658-8b67811acdcb,"Proof once again that if the filmmakers just follow the books , they ca n't go wrong .",4
1065312b-9bb1-4715-b90d-aa631601430d,Absolutely ( and unintentionally ) terrifying .,2
888efad1-3b06-439c-ae3b-74a08c79a341,"Ramsay succeeds primarily with her typical blend of unsettling atmospherics , delivering a series of abrasive , stylized sequences that burn themselves upon the viewer 's memory .",3
bfa81b16-5850-42e2-be16-1f01e805585b,"The film 's trailer also looked like crap , so crap is what I was expecting .",0
49877b2d-7410-4500-89f8-63ec7b3f71a6,A must see for all sides of the political spectrum,4
3843f740-27fd-4b49-aa7d-f70a0d84c441,"It 's traditional moviemaking all the way , but it 's done with a lot of careful period attention as well as some very welcome wit .",4
f7ef78d1-a7ba-4d55-b510-17a8c705b97c,Whether you like it or not is basically a matter of taste .,2
45217a54-e896-406b-a966-b459ecfa753b,Earnest yet curiously tepid and choppy recycling in which predictability is the only winner .,1
89c0929d-bf0d-4479-8aad-aa62238eec6d,"It 's an odd show , pregnant with moods , stillborn except as a harsh conceptual exercise .",1
4bd04903-d6c2-4f70-8451-985f25d24c19,"These are lives worth watching , paths worth following .",4
829d9f10-e50e-40df-a990-676ae6de5948,"It 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who love to play pranks .",1
3754fd05-112e-4a8d-b6fe-9a21a88128ca,It all looks and plays like a $ 40 million version of a game you 're more likely to enjoy on a computer .,1
0088fcdf-b52a-432a-9e1c-7b7004143e2b,"The movie should jolt you out of your seat a couple of times , give you a few laughs , and leave you feeling like it was worth your seven bucks , even though it does turn out to be a bit of a cheat in the end .",3
ee622bc5-926e-467b-9b0e-0281effbc7a6,A movie that tries to fuse the two ` woods ' but winds up a Bolly-Holly masala mess .,1
0d0c0429-78d7-47f2-9046-e9dcd6993a0d,"... a fascinating curiosity piece -- fascinating , that is , for about ten minutes .",1
5c261da6-322d-4d3d-915e-662807da91ed,A backhanded ode to female camaraderie penned by a man who has little clue about either the nature of women or of friendship .,1
5f0011cd-1a58-41f6-a346-3751df04de9b,"Lacking substance and soul , Crossroads comes up shorter than Britney 's cutoffs .",1
a9a43c04-a478-4a2a-b0f2-f26037c85fc6,An extraordinary Swedish film about the soul adventure of marriage -- the kind of intimate and character-driven film that Bille August does best .,2
fd389f35-a5df-4b02-8723-13c2cb614629,is an inexpressible and drab wannabe looking for that exact niche .,1
96c07569-2545-4073-9bc9-17ed772cf656,... stale and uninspired .,1
ec1bc22c-aa3c-4f68-9dd2-ab612cab837f,"Unfortunately , neither Sendak nor the directors are particularly engaging or articulate .",2
5bcbfc97-f4a2-499f-b2b4-9112e07393b4,"A quaint , romanticized rendering .",3
8ed5cedc-206a-4e74-96e8-a192056a0700,"Serry does a fine job of capturing the climate of the times and , perhaps unwittingly , relating it to what is happening in America in 2002 .",4
35ad3896-4ac0-40d6-bb58-35c88b51fbba,Even more baffling is that it 's funny .,2
164cbfec-3b39-46ba-973e-c556c42111f3,It has the courage to wonder about big questions with sincerity and devotion .,4
