id,sentence1,sentence2,similarity
ec58ecfc-6794-4d86-a185-07479595cb8a,A brown and white dog is running through the snow.,a brown and white dog is running on the grass.,2.4
74b161dd-aba8-46bf-8664-74e474d52ad3,A woman cuts up some vegetables.,A woman is placing skewered food onto a cooker.,1.0
0809d8f2-cbdd-4476-a449-4bb346c16de8,A woman is water skiing on a lake.,A man is playing a flute.,0.0
9ff4c272-90ee-4cb9-bbee-0cadd9a9bf32,South Korean soldiers kill man trying to cross border into North,North Korea Shuts Last Remaining Hotline to South,1.0
082b102c-2227-43be-ba4a-0deddbe5e988,"Men tried to behead soldier on London street, court hears",Australia spied on Indonesia president: reports,0.0
24b392c6-c086-43d7-be76-87d57ba3d3fe,Congress twice before passed similar restrictions only to see President Bill Clinton veto them.,"Congress twice passed similar bills, but then-President Clinton vetoed them both times.",4.6
f495fb38-7051-4c0e-a6c7-9d206638f149,A woman is playing flute.,A woman plays on a flute.,4.6
7f9d3977-6550-4f85-b356-15f2fb5b0a8e,"""The gloves are off,"" said UNIFI official Rob O'Neill.","Unifi official Rob O'Neill said: ""The gloves are off.",5.0
32b4f56a-9ce5-4c5b-9c91-98681c5a4c79,Man arrested over double murder,WA man arrested in police drug raid,0.8
67122a47-d32c-4de1-9c2f-5b072f301127,Unfortunately the answer to your question is we simply do not know.,"Sorry, I don't know the answer to your question.",4.0
d604672a-d80e-46c2-9c6c-3be04d058511,"Obama coming 'to listen' to Israel, Palestinians",Kerry Welcomes Arab Plan for Israeli-Palestinian Talks,0.8
87d1a55a-1cb6-403b-a160-e8958c0f5489,officials state that decision about the treaty will depend on u.s. action on its plans to deploy missile defense systems in poland and the czech republic.,russian military officials stated the decision would depend on whether the united states proceeds with its plan to deploy missile defense components in poland and the czech republic.,4.0
e236538a-2346-41af-a90b-6b1cb0ab96b6,Four arrested as Bangladesh building toll rises to 352,Owner arrested as Bangladesh building toll reaches 372,2.6
b00d4426-9a09-4a05-a140-f3175721a727,A little girl and a little boy hold hands on a shiny slide.,A little girl in a paisley dress runs across a sandy playground.,0.4
3369a149-163e-4e8e-a345-313e2d0c98d4,Avengers sets box office record,'Hunger Games' sets box office records,1.6
a31c1d65-9bc4-4152-ac46-dda8a25041e7,"""We do not want to stand by and let a credit card lynching take place,"" declared Rep. Major Owens (D-Brooklyn).","""We don't want to stand by and see a credit card lynching take place,"" he said.",3.5
f4696da6-5d62-469a-a183-d351c52c05f2,"""It is about a third of what I owe in the world,"" he told reporters.","It ain't coming to me, but it's only about a third of what I owe in the world.",3.75
3403aef9-3cf4-44d1-a106-aa0d44fffb8e,Syrian opposition offers Assad truce in Homs for duration of Ramadan,Syrian opposition offers Assad's forces truce for duration of Ramadan,4.6
e87cd072-d27c-416e-a335-736f14b0e971,A dog is looking around,A dog is watching a store counter.,1.6
7c171a33-51a0-4e05-8c2a-c6860c5b2784,A Woman is eating.,A animal is eating.,1.6
35166a2a-379a-47ad-8017-979b47e90538,Germans account for more than 40 percent of foreign visitors coming to Italy.,Germans represent more than a quarter of all foreign visitors to Italy and 40 percent of hotel bookings.,3.4
68e26073-1a4c-4eb3-86de-81c894a51010,A person is slicing a scallop.,A person is slicing octopus.,2.0
672fb30c-8d35-4f17-8aa7-2f5af355f2a3,"hong kong universities collaborate with universities, businesses and government sectors of mainland china to coordinate training programs and research centers to promote high-tech research, commercialization, and technology transfer.","hong kong universities have collaborated with tertiary education, business and government sectors of mainland china to direct training programs and research centers to promote research commercialization and technology transfer.",5.0
02570cb0-5aa7-4dfa-b846-231c390d2899,"Taiwan has attempted to gain observer status to the United Nations-affiliated WHO for seven years, but again was rebuffed March 19 at its annual conference in Geneva.","It has sought observer status for seven years, but was again rebuffed May 19 at the annual WHO conference in Geneva.",3.25
32e429c4-7668-4cfe-bc05-6562a9a370f1,the conventional forces in europe treaty is considered a key arms control treaty.,the conventional forces in europe treaty was a key soviet-era arms control treaty.,4.0
2ec216d3-c1a9-44ec-8c0d-b0b1c573891d,Crowd of people walking past a giant mushroom.,A group of four people walking past a giant mushroom.,4.0
7660a187-cc84-42ff-a0f5-7b0e8a75b563,Knesset speaker: Obama reelection bad for Israel,7 states sue over Obama administration's birth control rule,0.4
05a65724-2e4e-4120-9e67-c157f176e15b,A man and woman are driving down the street in a jeep.,A man and woman are driving down the road in an open air vehicle.,4.0
f6c07375-a81f-460c-9cbb-7eb05947dc22,Nigeria mourns over 193 people killed in plane crash,Nigeria opens probe into deadly air crash,1.6
f8ab6844-3f62-4ecb-918c-0a3587bf88de,Bomb attacks kill 20 in Baghdad's Christian areas,Bombs Kill 35 in Baghdad Christian Area,3.0
fad11302-46a2-4fcd-878a-a54bf506ab10,Egypt's Muslim Brotherhood Refuses to Back Down,Egyptian court sentences Muslim Brotherhood leader to life in prison,1.4
739928b5-9fbe-43e6-8664-01f9035c504b,There is no maximum.,There is no quarantine period.,0.0
7c23240e-4dda-4fe0-a140-ab02f057eb71,Agribusiness: Mad cow disease found in California,USDA Confirms Case of Mad Cow Disease in California,4.2
60b528b2-08f9-4c37-9f04-3c86f0124bca,Sheryl Crow says has benign brain tumor,Sheryl Crow Has a Benign Brain Tumor,4.6
70adf8af-7d47-4554-a270-9568a161f4f1,A machine is sharpening a pencil.,The machine shaved the end of the pencil.,3.8
c27a062b-0b8f-46ce-84e3-5d771ee61c9e,Maldives team in India to observe an election,Testimony in trial of former FM Liberman begins,0.6
16bc98a5-96eb-4fd6-90f2-b55d03f9fb30,Police: Four killed in German hostage taking incident,Palestinians: 12 killed in IDF strike in northern Strip,1.0
59235dbb-bafe-4342-ab21-88f0b77e8feb,A man is dangling a mouse near a snake.,A man is feeding a mice to a snake.,3.2
48b95d1d-8c3c-45f6-b7f7-a4bc7f011ffe,7 detained for 'house sister' scandal,"China detains 7 for ""house sister"" scandal",4.2
3b530be7-a1d8-478a-bcdb-01cd20c4e4ba,The lady looks sad because no one is buying her wares.,The lady is selling things.,2.0
aab8be91-9174-4694-9d60-582757c56e47,"Dennehy, who transferred to Baylor last year after getting kicked off the University of New Mexico Lobos for temper tantrums, had begun to read the Bible daily.","Dennehy, who transferred to Baylor last year after getting kicked off the University of New Mexico Lobos for temper tantrums, became a born-again Christian in June 2002.",3.6
54a61b28-f9af-4a8d-830f-5146005762f5,A dog is playing in the snow.,A dog is pawing at a fly in the carpet before it.,1.6
7c043e81-6b08-4294-ad1f-ad0609421709,Sony Xperia Z2 and Nokia‚Äôs X series unveiled,Court orders political ban on Italy‚Äôs Berlusconi,0.0
da9f1b4b-34bc-4e5d-9015-058b4d379e08,A puppy is repeatedly rolling from side to side while on its back.,A dog is rolling from side to side.,3.5
10622f7e-65d5-4999-a741-88c7269195d9,"Japan starts hearing on sales tax, ex-bank deputy urges gradual rise",Japan starts hearings on proposed tax hike,3.6
b6096017-d19f-445d-a09f-0c162b8bbadb,Sniper waiting for result of appeal,New glories for China in striving for renewal,0.0
d837825a-4f80-4b79-ad81-90edf37f4475,"General Myers told reporters that ""at first blush, it doesn't look like any rules were broken"".","""At first blush, it doesn't look like any rules were broken,"" said Gen. Richard Myers, chairman of the Joint Chiefs of Staff.",3.6
12b11f46-5d79-4953-b759-00554e139eb2,"In Hong Kong, 24 patients were quarantined Wednesday after seven public hospital workers developed flu-like symptoms.",This after seven health care workers at a public hospital fell ill with flu-like symptoms.,3.0
4f2cc94c-3bd8-40c2-8d70-9ce335166d1e,Pakistan's Musharraf Under Arrest in Bhutto Assassination,Pakistan's Musharraf arrives at court for first time,2.4
d8d2bc21-9b31-40aa-b79e-4a8394bb851a,A woman is picking a can.,A man is playing a guitar.,0.133
ff54314b-6ca9-406d-87b8-3aeab26d9e9f,A small cat laying on a wooden beam looking up at the camera.,The small dog is wearing a sweater and looking up at the camera.,0.8
becd2ca0-7168-4e78-b3e4-4c4f6bc8f8a1,Two cows standing in a large field.,Horse standing in a field.,1.6
7913760e-46ff-45ce-95ad-a57d4b30d3e0,Blast on Indian train kills one,State: No funds for yeshiva that incites violence,0.0
4bb92b5d-3fa6-409c-86cc-ec81345df476,UN monitors yet to reach site of Syrian 'massacre' – video,UN monitors shot at on way to Syrian massacre site,2.4
a18b4955-70a5-4128-b35e-bcd8aa553be2,"Get it all out,"" says Howard Davidowitz, chairman of Davidowitz & Associates, a national retail consulting firm based in New York City.","Innocent or not, ""she's damaged goods,"" said Howard Davidowitz, chairman of Davidowitz & Associates, a national retail consulting firm in New York.",1.4
8291d5e3-e66f-425c-b2ee-1d0849186a6f,"Investigators uncovered a 4-inch bone fragment from beneath the concrete slab Thursday, but it turned out to be an animal bone, authorities said.","Investigators uncovered a 4-inch bone fragment Thursday night, but authorities said it was from an animal.",4.4
a72ff0b4-e9e2-4014-aa4a-bdb74d6985df,The DVD-CCA then appealed to the state Supreme Court.,The DVD CCA appealed that decision to the U.S. Supreme Court.,4.5
5412c4a5-2d87-4220-ad30-8e2dd547e703,It is perfectly okay to ask for the figure knowing well that the other person may not give.,"You can always ask, then it is the choice of the author to accept or not.",3.6
0e2a1cb2-36d3-43cf-a622-8fdc62a29ee6,Thousands more Syrian refugees flee to Turkey overnight,"8,000 Syrian refugees flee to Turkey overnight",3.8
47d5402a-4e41-4778-b1f6-d13bfeab545f,Two women mix something in a food processor.,Two women make something in a blender.,4.0
a4e15eb0-d9d1-44a4-9135-1f1f9fd8c2c7,A man is playing a guitar.,A man is cleaning a glass door.,0.4
540aafd9-6f5a-42a7-86a3-a20b2a7043eb,The couple is sitting near the water in lawn chairs.,The boy hops from one picnic table to the other in the park.,0.0
89331cc0-5701-449d-828b-fcc120fc40b6,Mailblocks was founded five years after WebTV was acquired by Microsoft for $425 million.,WebTV was sold to Microsoft in 1997 for $425 million and today is called MSN TV.,2.8
38997e86-8be2-48c2-8148-1333a8688df0,Half of the women were given a daily dose of the drug and half took a placebo.,Half the women received a daily tablet of the combination oestrogen plus progestin while the rest were given a placebo.,3.2
7fdeb70d-ced8-4751-8085-a06fbf1e28ad,"Microsoft says to cut up to 18,000 jobs","Microsoft to cut 18,000 jobs in overhaul",5.0
1cb46b9b-8be9-4039-b030-cc36e7164c81,Red double decker bus.,"A red, double-decker bus.",5.0
b2790655-80a4-4f43-98d8-74380a8a91a8,Black and white cow standing in grassy field.,A black and white horned cow standing in a field.,3.8
4751be29-5541-4eaa-bb58-365885607c98,The new Cold War,A new Cold War?,4.8
13e536ca-3e56-4446-82b9-aa78e7ce6ac3,A young boy jumps into a pool with outstretched arms.,A dog jumps into a backyard pool.,1.2
077bcaf2-5f50-4592-9fa9-66297ec5ee5b,"Under the U.S. Constitution, the other chamber of Congress, the House of Representatives, does not vote on foreign alliances.","The U.S. House of Representatives, the other chamber of Congress, does not vote on treaties.",3.2
28b197c4-ad9f-4405-b911-1d0118184a1e,I will advise exactly the contrary of what bravo just said in another answer : go for A !,"You could defer admission, but it's a little unusual to defer for a year.",0.2
818947c2-b396-4d4a-9dec-b4ff9d583c9c,Joining Stern and McEntee on stage was International Union of Painters and Allied Trades President James Williams.,The International Union of Painters and Allied Trades endorsed Mr Dean several weeks ago.,2.6
3c785257-0019-4155-9ebe-b7cf00994001,Chinese satellite spots large object in search area,Malaysia: Chinese satellite found object in ocean,3.0
febeb357-0d84-4179-ab8a-764b229700cf,A girl makes up her bed.,A young girl makes her bed.,4.4
e1d9d1ed-86e0-438b-a0fe-ac4bbe6ced40,"There were indeed some serious issues surrounding Kennedy's election in 1960, one of the closest elections in History.",As per your original question: The  Wikipedia section does not claim that Joseph P Kennedy bought John F Kennedy's victory.,1.6
d7d478d8-9788-4ecc-8a63-48b9586b4c23,In some nowadays Indo-European languages you can still see rests of base-20 numeral systems.,"Modern Englishes, and many other well-known languages, use base 10 (ie decimal) systems of numerals.",2.2
b613d04f-9735-4cab-b472-52b1d6e59125,A woman is riding on a horse.,A man is turning over tables in anger.,0.0
c03ea15b-a6c0-4131-8e70-57a430fca74f,The deer jumped over the fence.,A deer jumps over a cyclone fence.,4.0
6351b3e7-d3d6-4a29-a80c-3828308070d3,A woman is cutting potatoes.,A woman is slicing carrots.,1.2
971493fe-c532-4f5d-865b-fdcdef66af69,"Palestinian hunger striker, Israel reach deal",Palestinian activist detained in Israeli raid,1.2
631ef725-7eae-44fa-9715-6fda52442eb4,India Ink: Image of the Day: May 21,India Ink: Image of the Day: January 16,1.8
6c2e175c-2a28-4474-bc04-765182ce919a,Some believe the 'right' is most important.,Some believe not slaughtering the unborn is most important.,1.2
9ff1f396-c2f3-4f98-b322-7adac51d35ea,A group of kids are having a jumping contest.,A group of kids are having a sleepover.,1.2
d613487d-29ab-4319-b143-788314610e29,Protesters had been calling for an end to the country's hard-line establishment and for supreme leader Khamenei's death.,"The protesters denounced the country's supreme leader, hard-liner Ayatollah Ali Khamenei.",3.0
a85cf11f-de92-4437-b274-1409678a14db,Two women sitting outside laughing.,Two women standing outside of a bus.,2.4
f88b501d-d6e9-47e1-8ec8-81c84856060c,A person pours some rice pudding into a bowl.,The lady poured the rice pudding into a bowl.,4.0
0f01fd22-3731-4cae-b353-a1e6cd82d410,A monkey is playing drums.,A gorilla plays the drums.,2.8
3dfa98cf-ecfe-4d6c-9064-22e8b414e9a3,Hosni Mubarak retrial adjourned until 8 June,Mubarak retrial adjourned to June,4.0
aacfbf11-5d80-4461-bacb-6a07d3b3190a,Australia can eclipse England in Windies,Australian PM defiant under pressure over leadership,0.4
8b551e7c-b892-4ae8-8d50-44d27e862bf7,A young boy coloring with a red and blue crayon.,A young blonde girl in riding gear sits on top of a gray and white horse.,0.0
bdb3fe16-ce2e-4928-b251-31d9ea79404a,A young woman is playing the flute.,A woman is washing off the top of a freezer.,0.0
0f8238d0-e529-411c-9c8b-4645b7b1176a,I don't think that there's any.,I don't think there is any universal term.,3.0
e43b00ba-8c5a-4151-8712-38299d74bbd9,German parliament overwhelmingly backs Greek rescue deal,German parliament endorses Greek bailout,4.4
f75c4dd5-0120-42f5-81e6-79b82e0977f5,Protests at Pussy Riot verdict,Pussy Riot verdict greeted with defiance,3.4
8d9a1e01-8985-44f8-854d-20d9a3c8260d,"Syria's PM escapes assassination try, regime says",Syrian prime minister survives assassination attempt,4.0
a785a53c-f60f-4a66-9fb1-6f06d73a94e4,A baby is crawling happily.,A cat is walking on hardwood floor.,0.1
ed1dc11e-9d06-4ab2-899f-27d550f2e9fe,Two boys are driving.,Two bays are dancing.,0.6
90ce78dc-e8c6-408b-9eea-18acfa101420,A man is throwing knives at a tree.,A man is showing magic.,1.75
e2d3e65d-1a97-4137-855e-578c68d1b66e,"The driver of the truck escaped and is now being sought by the police, Supoyo said.",But police say the driver of the truck has not been found and is wanted for questioning.,4.0
57aa7edb-e700-41fa-9bf8-c60af03917b8,A little boy is playing a guitar.,A boy is playing guitar.,4.6
a5202c6d-8942-424e-a856-6723e6e31b42,"Reuters witnesses said many houses had been flattened and the city squares were packed with crying children and the homeless, huddled in blankets to protect them from the cold.","Reuters witnesses said public squares were packed with crying children and people left homeless, huddled in blankets to protect them from the cold.",3.25
66a316e4-d78e-4832-86e8-2f2d943be0ad,Russian parliament allows Putin to use military in Ukraine,President Obama warns Russia to stay out of Ukraine,1.0
6025e771-fde2-46f2-9e94-429598917586,People on motorcycles wearing racing gear ride around a racetrack,People on motorcycles ride around a racetrack,3.8
d55b5547-0263-47e7-8410-6f935bd11947,Jerry Sandusky found guilty in child sex abuse trial,Sandusky found guilty in child sex abuse trial,3.8
fcc1415b-b5ec-407f-8a0b-8a6d680b7191,The woman is waterskiing.,A woman is wake boarding on a lake.,1.75
1e74db8d-c92e-4270-ad77-8b21fcba3416,Now you don't have to be perfect on every answer.,You don't have to know.,2.0
ff6188a6-3f47-4de1-9272-caadff901a87,A tan puppy on a carpeted floor.,Tan puppy lying down on white carpeting.,3.8
c944bed0-82eb-421f-a471-e98a5e30917b,"At midnight on Wednesday, 68 percent of voters said ""no"" to the tax, with 97 percent of the votes counted.","With 97 percent of precincts counted tonight, 68 percent of voters opposed the tax.",4.667
7201b27b-d82e-44c0-b1c0-293d960311ac,"Today in History, April 23","Today in History, Jan. 21",1.4
d0cd4902-f69e-4ac6-874d-0e7630eb1bd2,A girl jumping rope on a sidewalk near a parking garage.,A girl jumping rope on a sidewalk with a parking garage to the left.,4.4
a1bf0b0a-c886-4ae0-9c90-d6df1a96d5d5,A man is cutting grass.,A masked man sings.,0.0
27649da6-4597-4789-a0dd-254c0ed39fcc,"On Thursday, a Washington Post article argued that a 50 basis point cut from the Fed was more likely, contrary to the Wall Street Journal's line.","On Thursday, a Post article argued that a 50 basis point cut from the Fed was more likely.",3.75
a14a8ad3-dde0-43e4-b02c-dde0b8a3b2b4,The elderly and those with weakened immune systems are also urged to protect against mosquito bites.,"But for the elderly and those with weakened immune systems, it can be fatal.",2.6
163fd672-ae43-4a1c-950c-8907b6b1f28f,india and pakistan remain outside the treaty.,israel remains outside the treaty.,2.0
6a76f569-afca-4d0b-8b9c-8a49852cd400,Man standing in front of silver train.,Man standing in front of a silver rail car.,4.4
09d3ebc2-5c9b-447d-91f1-0d1f110c3317,"""I notice a mood change in their priorities,"" one politician said.","""I notice a mood change in their priorities,"" said one Iraqi politician after meeting with Mr. Bremer.",3.333
be23c35a-563b-416b-9959-e4294a327580,a spokesman for stockwell day was not immediately available for,chinese authorities were not immediately available for comment.,1.2
a8d3b8ee-98a4-4e77-a405-6abaaf44286d,Washington: More Than 100 Are Charged in Medicare Fraud Sweep,Washington: Court Upholds Voting Rights Act in Alabama Case,0.6
2efc406d-7b28-40a4-ac43-40b1eccbb12a,A woman is writing something.,A woman is chopping green onions.,0.8
69fc899b-782c-4ec5-ad6f-9afde6a7d657,Ive watched kids play.,I like watching kids play.,2.2
07cfa570-b8af-4b1b-9d5c-99f4d73b9413,ISAF: 4 coalition troops killed in attack involving Afghan police,"NATO says four troops killed in ""insider"" attack in Afghan south",3.0
da1af492-795b-48c9-bce1-15806c7aba9e,the book states that the drug conveys a completely positive image.,the official stated that this was a complete technology transfer.,0.0
bdc3327e-7fd6-4d8f-8918-6f9de0784ea9,The woman is wearing yellow.,The woman is wearing red.,2.8
4f80f8b9-0c79-468b-b3b9-593aef80b4e5,A man in a gray suit locking up a bicycle,A man and a woman standing on a city street.,0.4
5dac7104-3657-4aba-9f51-73f37ec5b156,A woman is exercising.,A man is dancing.,0.25
12e3abdd-4cb6-4985-b36c-7d4f2fd155be,Iraq violence kills 11,Iraq violence kills seven,2.2
2b6d72a2-832d-459f-b582-2fd33ce10b88,A man is smoking.,A man is skating.,0.5
1f2c983b-de20-4837-839a-f2f8c39f8cb2,A woman is playing a game with a man.,A man is playing piano.,0.6
293b67a7-d1d3-495e-81b5-b5af073f6b5b,Norway marks anniversary of massacre,Norway Marks Anniversary of Breivik's Massacre,3.8
ac6e111e-ddd4-487b-abcb-b927cf30787a,"Chinese, Russian FMs exchange opinions on Ukraine crisis",Chinese president arrives in Argentina for state visit,0.2
0e58a141-52ce-47c1-b424-e2c6abef2ced,"St. Paul Chairman and Chief Executive Jay S. Fishman, 51, will be CEO of the combined company.","Jay Fishman, 51, chairman and chief executive of St Paul, will be chief executive of the combined company.",4.75
48546426-f648-47d1-bc19-e4d4cfdc98d2,Turkey president appeals for calm,Texas house provisionally approves abortion law,0.0
859e71a7-3fc8-41e1-ac9b-20c62ad24453,Red double decker bus driving through the streets.,Red double decker bus driving down a street.,4.6
4b21fd2a-ab0b-4393-9dc5-8edd19025a02,Kerry's plan for restarting talks calls for release of 103 Palestinian inmates,"Kerry plan to include prisoner release, settlement freeze",3.4
114b37dc-7b3e-4454-92d2-85d28ec86301,Panda's play on a swing.,A man is playing guitar.,0.8
bf9ed58f-cec9-4441-9694-41a736f19b85,"I'm not outraged, I'm disappointed.","God bless I'm not outraged, I'm disappointed.",5.0
5cd34d49-8108-44f0-acff-3840d13d1e05,"Shelia Chaney Wilson seemed agitated when she came to help prepare for Turner Monumental A.M.E. Church's upcoming 104th anniversary celebration, worshippers said.","Congregants of Turner Monumental AME Church said Shelia Chaney Wilson, 43, was agitated when she came to the church, in the Kirkwood neighborhood on the city's east side.",3.6
b539d124-dd72-4b96-9cfe-c7b34e01dc7f,The bird is sitting on the branch.,The sheep is standing under the trees.,0.0
d5258b83-2938-4729-9f9b-9cf084da1e4f,India accuses China of crossing de facto border,"Senate, House on collision course on border money",0.6
7c5823f0-f05b-4bc9-b9b2-97b61c255d3a,Barclays hit by fresh U.S. investigations,Barclays hit by fresh US probe,4.4
2f3fd447-6636-450b-a846-6d03ef1fe41f,brazilian police surrounding slums north of rio de janeiro to rid them of violent drug traffickers.,the police officers surrounded the slums north of rio de janeiro to rid them of violent drug traffickers and seize weapons and drugs.,3.8
fbfdd5c7-4830-490f-8872-92963a280ce1,"You have too much regulation, not too little.","You have to much intervention in free markets, not too little.",3.8
d18db7b3-4226-472c-8db2-e8765bc06cb6,Two die in Syria violence after UN monitors land,Two year doping ban for Contador,0.0
f844243d-ebf1-461e-b963-10ccb0947c9d,"On Monday, as first reported by CNET News.com, the RIAA withdrew a DMCA notice to Penn State University's astronomy and astrophysics department.","Last Thursday, the RIAA sent a stiff copyright warning to Penn State's department of astronomy and astrophysics.",1.75
7f342250-53eb-43a1-bc64-18d69652f6a9,A man is serving cake.,A man seasoning quail.,0.75
cb678ca0-eb1e-497d-9b8e-7103542bd64a,Olivia Colman wins second BAFTA Award,Baftas 2013: Olivia Colman picks up two awards,4.4
eb159e55-daf0-4871-88f1-61a1fb298c71,Micronesia vice president to visit China,Vice President of Bolivia to visit China,2.0
dedbf2ed-d7cf-4834-b43c-1e934690bdfe,A car is pulling off the side of the road onto the street.,A silver car parked on the side of the road in front of the hills.,2.6
d838e995-bfde-41df-ade7-ff2be4d6c1ed,The man is throwing knives at a tree.,A man is throwing blades into a close target outside.,3.0
f072510d-b1f0-4aad-8885-0622f969f9b3,"The technology-laced Nasdaq Composite Index .IXIC fell 23.54 points, or 1.42 percent, to 1,630.08.","The broader Standard & Poor's 500 Index .SPX gave up 11.91 points, or 1.19 percent, at 986.60.",0.75
322edeba-c20b-494b-9296-b408835c4e7c,East Harlem explosion death toll rises,Mexico storm death toll continues to rise,0.0
c2b586f7-162e-40d8-9fef-28d019535f83,A man is lifting weights.,A man is chopping egg plant.,0.25
a573418c-34a9-4576-ba65-7471da0b32b4,A boy is playing the violin onstage.,A boy is playing an instrument.,2.8
280c401e-b3f1-4021-ba53-8e85eecf0fa7,"Commodity Expanded Value-Form, .",Elementary Commodity-Capital Value-Form .,3.6
0eb206cf-8aec-445a-aceb-ebe21005ed54,A man wearing a orange vest is canoeing in the blue water.,A man in an orange jacket raising his hands to the sky in the sand.,1.8
75058611-e550-4568-8b8c-4122e2694e25,"""Gorgons don't exist"" - fine.","""Satyrs don't exist"" - fine.",2.0
8bc6699e-4e48-4bac-a508-077234ace3e5,"The priest, the Rev. John F. Johnston, 64, of 35th Avenue in Jackson Heights, was charged with aggravated harassment and criminal possession of a weapon.","The Rev. John Johnston, 64, was charged with aggravated harassment in the phone call case and with criminal possession of a weapon, according to a police statement.",3.75
a8ac07c9-ef6a-429c-9921-c15ef6e5a37f,U.N. condemns ethnic killings in South Sudan oil town,UN Condemns Ethnic Killings in South Sudan,4.6
93470e25-b740-4403-bac7-6105636dbdb0,The blaze then spread to several surrounding structures on the property and destroyed them.,The fire spread to several surrounding structures on the property and destroyed them as deputies held back firefighters.,4.0
779fb076-7361-42b4-ac8e-199ebd189979,Moderate tremor in the Central Mediterranean,Iran: Moderate candidate wins presidential vote,0.0
33a2fc89-8c66-43ad-bcc9-26c076673489,A man is smoking.,A man is mixing.,0.2
31e19cdd-1970-4ce9-8f5e-d469bc3c2d13,Brown and white ducks walking on green grass.,A red and white plane flying on a sunny day.,0.0
541c51ae-514b-4f8f-8242-dc5901498833,The black and white dog is swimming in the river.,A black man and his dog on the beach.,0.6
de6ee31b-be33-4332-8209-162c542b0a33,French retirees will increase from one fifth to a third of the population by 2040.,"By 2040, retirees will account for a third of the population, up from a fifth today.",4.0
94fedc27-0f42-44c3-8963-c7ea5d122f03,Domestic cat looking out window.,A white cat looking out of a window.,3.6
0b21e339-35ea-42e7-9bf0-dd91c14591c9,EU heaps new sanctions on Syria,EU imposes new sanctions on Syrian regime,4.4
100f4b45-3be6-41c2-a979-69c923f113d5,"India, China ink border pact; 8 other agreements","India, China ink agreement on trans-border rivers",3.8
8bc22cad-db2c-49bd-8ec5-b1e5bbbcb810,"Doctors say one or both boys may die, and that some brain damage is possible if they survive.","Doctors said that one or both of the boys may die and that if they survive, some brain damage is possible.",5.0
1685abdb-ba26-493c-a183-366ff7c944ca,Dog is jumping down a ramp.,A girls is jumping in the sand.,1.2
af1d62c0-9a59-4409-a26a-7e8cc1e44334,"the conventional forces in europe treaty limits the number of military aircraft, tanks and other non-nuclear heavy weapons in europe.",the conventional forces in europe treaty was signed by russian and nato members in 1990.,2.8
7595d92d-63c5-4a82-8b96-53d11ace901c,This is not a good idea.,This is probably not a good idea but I will suggest it anyhow.,2.0
59f7bef4-b86f-4dc9-a636-f32a375c7801,Argentine Guillermo Coria and Netherlander Martin Verkerk are in the other half.,The other semifinal between Guillermo Coria of Argentina and Martin Verkerk of the Netherlands is also compelling.,3.0
8d5368b4-10d7-42aa-89ad-01f3e8d6e3e5,The woman is leading a dog through an obstacle course.,Woman leading her small dog through an obstacle course.,4.6
354724d4-85ad-47ef-940d-c0ba4d77ba32,"Romney, Obama clash on tax, economy in first debate",Obama and Romney take stage for first debate,2.2
efd0c376-454d-41b8-bcce-d47ae41bb718,Business Week's online edition reported on Friday that WorldCom and the SEC could announce a settlement as early as Monday.,"BusinessWeek Online has learned that the settlement could come as early as Monday, May 19.",3.2
c1d76f8c-7303-4e40-9ebc-d7f980617e48,A tan dog jumps up to catch a tennis ball.,A red dog jumps an catches a tennis ball in its mouth.,3.0
5b7511b7-d036-44cd-955e-cd5f311d3a76,A man and a woman are walking in the woods.,A man and woman are walking through the jungle.,3.4
2df9f3b3-c1e5-4782-b2bf-c3f4dacc996c,A black dog stands next to materials at a construction site.,A black dog stands in the middle of a construction site.,4.0
c513a3db-351b-4e8a-8139-16ceef6c104b,A girl in water without goggles or a swimming cap.,"A girl in water, with goggles and swimming cap.",3.0
7053c022-b4e7-4edd-886a-f2998c97c62b,"Malala, Snowden, Belarusians Short-Listed For Sakharov Prize",Fugitive Snowden short-listed for European rights prize,3.6
5c377128-1856-4527-bd9d-d3352ee82986,Tech Sector Heats Up: Google and IBM Post Strong Earnings,"Google shares soar past $1,000 on strong earnings",2.6
9a9ffcd4-0178-4c41-bdde-35357f4cf3aa,Syria Regime Agrees to Attend Peace Conference,"Syria, opposition agree 'in principle' to attend peace conference",3.0
841cad38-0d44-4d6d-b5b3-ad5cf78c44cc,"Car bomb at Swedish consulate in Libya's Benghazi, no casualties","Car Bomb Hits Swedish Consulate in Benghazi, None Hurt",5.0
56fd3c2a-6322-43de-a2c0-f503ca0958ae,Indian media: Commonwealth summit,Indian PM snubs Commonwealth summit,2.8
8f8d6d0a-838b-4fc3-b335-3aeebda88479,It's so stupid that it just has to be true.,It's amusing to think it even might be true.,3.0
ad62d7f7-0bc4-435b-b9fd-47afecffca2b,Nazi Gestapo chief 'buried in Jewish cemetery',Nazi chief buried in Jewish cemetary,4.8
a749f82e-60d4-44ed-9a8e-c6634aecc2bc,Drug lord captured by marines in Mexico,Suspected drug lord known as ‘El Taliban’ held in Mexico,2.6
1ea09cf2-9e3f-40a5-8e87-fcfc7cbadfb0,China sets Bo Xilai trial date,China Bo Xilai trial in fourth day,3.2
94052053-d31a-4a14-a598-5d7a3b2848a5,Graham is expected to be nominated and elected to a second one-year term today and will deliver the presidential address.,"Later Tuesday, Graham was expected to be re-elected for a second one-year term.",3.333
